Coefficients,Instruments
11.599236,
22.690601,
156.52576,8;9;7
156.75269,8;9;7
157.9973,8;9;7
160.27502,8;7
162.38577,8;7
162.73752,8;7
161.1806,8;7
158.47993,8;7
158.40137,8;7
159.85156,8;7
159.93042,8;7
157.84268,8;7
155.61456,8;7
152.6294,8;9;7
150.16095,8;9;7
150.3494,8;9;7
153.6586,8;9;7
155.44254,8;9;7
154.1768,8;9;7
150.88165,8;9;7
147.58885,8;9;7
145.06487,8;9;7
143.18558,8;9;7
144.91138,8;9;7
148.55188,8;7
152.09094,8;7
152.33673,8;7
149.69896,8;7
146.08739,8;7
143.35056,8;7
142.51996,8
142.28134,8
141.65881,8
141.27144,8
141.49628,8;9;7
142.89532,8;9;7
152.61086,8;9;7
161.97772,8;9;7
168.35837,8;9;7
170.6287,8;9;7
170.34958,8;9;7
169.42278,8;9;7
169.55823,8;9;7
171.02435,8;9;7
172.24652,8;7
173.1374,8;7
173.05258,8;7
172.37907,8;7
170.70914,8;7
167.9538,8;7
166.92534,8;7
168.25426,8;7
169.18387,8;7
169.11786,8;7
168.15271,8;7
167.88226,8;9;7
166.85182,8;9;7
165.06702,8;9;7
163.06113,8;9;7
160.97238,8;9;7
159.62204,8;9;7
157.72412,8;9;7
156.23145,8;7
154.86423,8;7
152.73044,8;7
151.47134,8;7
151.23747,8;7
151.1285,8;7
150.2142,8;7
150.14134,8
150.7478,8
151.62817,8
152.45682,8
153.1748,8;9;7
153.04437,8;9;7
152.55061,8;9;7
151.95917,8;9;7
153.50613,8;9;7
159.41385,8;9;7
163.34094,8;9;7
164.75674,8;9;7
165.22589,8;9;7
165.87225,8;9;7
166.801,8;7
167.92368,8;7
167.75554,8;7
167.1702,8;7
166.58783,8;7
165.17133,8;7
163.41803,8;7
163.48276,8;7
163.68057,8;9;7
162.10614,8;9;7
159.57912,8;9;7
157.30057,8;9;7
155.2994,8;9;7
158.10124,8;9;7
162.44437,8;9;7
164.16739,8;9;7
163.43639,8;9;7
161.40436,8;9;7
159.76883,8;9;7
159.14047,8;9;7
159.19107,8;9;7
158.43506,8;7
155.66872,8;7
153.3772,8;7
153.24518,8;7
155.4439,8;7
157.22784,8;7
156.94266,8
154.42294,8
152.60059,8;9;7
150.54407,8;9;7
150.99643,8;9;7
156.57089,8;9;7
163.307,8;9;7
168.38417,8;9;7
171.84586,8;9;7
172.73508,8;9;7
171.65187,8;9;7
170.91797,8;7
169.93399,8;9;7
168.6297,8;9;7
167.12637,8;9;7
164.87744,8;9;7
162.98944,8;9;7
160.87582,8;9;7
159.0853,8;9;7
156.86684,8;9;7
153.85452,8;9;7
151.33505,8;9;7
150.20816,8;9;7
150.332,8;9;7
151.73955,8;9;7
156.55016,8;9;7
160.3694,8;9;7
162.63416,8;9;7
163.48637,8;9;7
163.59824,8;9;7
163.00308,8;9;7
162.50027,8;9;7
162.31949,8;9;7
160.77061,8;9;7
158.02875,8;9;7
156.8526,8;9;7
156.52109,8;9;7
156.49814,8;9;7
155.96799,8;9;7
153.86234,8;9;7
150.6021,8;9;7
148.53119,8;9;7
147.41422,8;9;7
146.09398,8;9;7
144.64896,8;7
145.17458,8;9;7
146.32393,8;9;7
154.75833,8;9;7
164.63953,8;9;7
171.52478,8;9;7
174.11935,8;9;7
173.71039,8;9;7
172.90929,8;9;7
173.0752,8;9;7
172.65279,8;9;7
170.5392,8;9;7
167.94484,8;9;7
166.96655,8;9;7
166.4132,8;9;7
166.7889,8;9;7
165.14719,8;9;7
161.90947,8;9;7
159.42929,8;9;7
158.33252,8;9;7
159.23373,8;9;7
162.6869,8;9;7
165.96426,8;9;7
167.05919,8;9;7
166.53812,8;9;7
167.31087,8;9;7
168.89499,8;9;7
169.65752,8;9;7
169.28925,8;9;7
167.92795,8;9;7
165.67377,8;9;7
162.85043,8;9;7
160.94258,8;9;7
159.0416,8;9;7
157.27359,8;9;7
156.56049,8;9;7
156.98877,8;9;7
157.36673,8;9;7
156.43451,8;9;7
154.04922,8;9;7
154.25902,8;9;7
155.6536,8;9;7
156.147,8;9;7
157.85516,8;9;7
164.93195,8;9;7
170.80945,8;9;7
172.01828,8;9;7
170.00066,8;9;7
167.58981,8;9;7
166.66498,8;9;7
166.20631,8;9;7
166.1774,8;9;7
166.0239,8;9;7
166.8862,8;9;7
167.22134,8;9;7
163.96906,8;9;7
159.87946,8;9;7
158.18498,8;9;7
157.76448,8;9;7
158.16934,8;9;7
159.91216,8;9;7
163.31015,8;9;7
166.53452,8;9;7
167.3385,8;9;7
166.37692,8;9;7
165.8006,8;9;7
166.0445,8;9;7
166.97702,8;9;7
167.68228,8;9;7
167.39969,8;9;7
167.09201,8;9;7
166.42578,8;9;7
164.23549,8;9;7
161.68082,8;9;7
159.9798,8;9;7
159.38812,8;9;7
159.10143,8;9;7
159.15353,8;9;7
158.64203,8;9;7
156.36884,8;9;7
154.70026,8;9;7
155.24005,8;9;7
159.06226,8;9;7
164.78967,8;9;7
172.08972,8;9;7
177.45015,8;9;7
180.46939,8;9;7
180.96608,8;9;7
179.0881,8;9;7
176.40614,8;9;7
174.37021,8;9;7
172.11945,8;9;7
170.96451,8;9;7
171.24179,8;9;7
171.20302,8;9;7
170.92517,8;9;7
169.80917,8;9;7
167.72444,8;9;7
165.14764,8;9;7
163.84747,8;9;7
163.6694,8;9;7
163.67532,8;9;7
164.45801,8;9;7
166.39166,8;9;7
169.45819,8;9;7
172.79138,8;9;7
174.49678,8;9;7
174.54077,8;9;7
172.75284,8;9;7
171.28604,8;9;7
169.52643,8;9;7
167.06093,8;9;7
165.59796,8;9;7
165.56909,8;9;7
165.2055,8;9;7
163.90176,8;9;7
161.10483,8;9;7
157.59885,8;9;7
152.90024,8;9;7
147.69441,8;9;7
147.22882,8;9;7
150.9707,8;9;7
154.5965,8;9;7
160.681,8;9;7
166.17929,8;9;7
171.4211,8;9;7
174.1239,8;9;7
175.41423,8;9;7
175.21988,8;9;7
174.41115,8;9;7
174.77672,8;9;7
176.46776,8;9;7
177.9368,8;9;7
178.3153,8;9;7
177.3812,8;9;7
176.1348,8;9;7
175.09955,8;9;7
174.22176,8;9;7
173.57791,8;9;7
172.9021,8;9;7
172.03534,8;9;7
170.16531,8;9;7
168.09215,8;9;7
167.89148,8;9;7
169.58621,8;9;7
171.23874,8;9;7
172.31644,8;9;7
172.3508,8;9;7
171.42715,8;9;7
170.6996,8;9;7
170.47531,8;9;7
171.86559,8;9;7
174.11734,8;9;7
176.65323,8;9;7
178.617,8;9;7
179.79446,8;9;7
180.61942,8;9
180.69406,8;9
179.9683,8;9
179.4823,8;9
180.00305,8;9;7
182.48894,8;9;7
185.43326,8;9;7
187.61371,8;9;7
188.81107,8;9;7
187.76752,8;9;7
186.12448,8;9;7
184.62418,8;9;7
182.80922,8;9;7
181.37215,8;9;7
181.25433,8;9;7
182.72946,8;9;7
186.38356,8;9;7
189.1665,8;9;7
190.11707,8;9;7
190.29947,8;9;7
190.52182,8;9;7
190.87704,8;9;7
190.82333,8;9;7
189.54732,8;9;7
187.65018,8;9;7
186.54034,8;9;7
186.81087,8;9;7
186.99902,8;9;7
186.69333,8;9;7
185.0895,8;9;7
183.05453,8;9;7
182.87036,8;9;7
181.82281,8;9;7
180.54932,8;9;7
180.9555,8;9;7
181.22339,8;9;7
181.43011,8;9;7
181.92415,8;9;7
180.41232,8;9;7
177.73143,8;9;7
174.72867,8;9;7
172.01266,8;9
169.99881,8;9
169.9124,8;9
172.45856,8;9
175.33922,8;9;7
179.13666,8;9;7
181.8282,8;9;7
183.26567,8;9;7
182.67577,8;9;7
180.0646,8;9;7
177.43924,8;9;7
176.81194,8;9;7
179.26477,8;9;7
181.68,8;9;7
182.53555,8;9;7
182.3248,8;9;7
182.7547,8;9;7
184.29007,8;9;7
185.53876,8;9;7
185.63983,8;9;7
184.62723,8;9;7
183.64435,8;9;7
183.60764,8;9;7
184.5125,8;9;7
185.12979,8;9;7
184.21103,8;9;7
181.77637,8;9;7
179.00497,8;9;7
177.24997,8;9;7
176.26425,8;9;7
175.63506,8;9;7
175.21548,9;8;7
176.00516,9;8;7
177.44557,9;8;7
176.50763,9;8;7
173.00371,9;8;7
166.7622,9;8;7
161.02814,9;8;7
159.3279,9;8;7
157.07861,9;8;7
154.24695,9;8;7
151.84833,9;8
149.33902,9;8
147.69693,9;8
151.21713,9;8;7
155.4932,8;9;7
160.07828,8;9;7
163.68518,8;9;7
165.93979,8;9;7
167.11563,8;9;7
167.57187,8;9;7
166.8317,8;9;7
167.02176,8;9;7
167.78265,8;9;7
167.32559,8;9;7
165.76813,8;9;7
165.19785,8;9;7
165.08755,8;9;7
165.1934,8;9;7
164.93134,8;9;7
162.75278,8;9;7
158.12381,8;9;7
154.76123,8;9;7
154.4784,8;9;7
155.96878,8;9;7
158.3263,8;9;7
159.3861,8;9;7
158.77698,8;9;7
158.47144,8;9;7
156.15741,8;9;7
152.7757,8;9;7
152.09741,8;9;7
151.87396,8;9;7
151.2336,8;9;7
153.42409,8;9;7
157.17719,8;9;7
159.74266,8;9;7
159.54828,8;9;7
157.1664,8;9;7
154.83676,8;9;7
154.02827,8
154.18927,8
154.03705,8
154.23666,8
153.81,8;9;7
155.01198,8;9;7
158.13611,8;9;7
159.56905,8;9;7
163.46494,8;9;7
170.5922,8;9;7
176.89336,8;9;7
181.2176,8;9;7
183.76866,8;9;7
185.2796,8;9;7
185.19379,8;9;7
184.73627,8;9;7
185.4645,8;9;7
186.89545,8;9;7
187.87262,8;9;7
187.15457,8;9;7
184.84508,8;9;7
183.70341,8;9;7
182.89294,8;9;7
181.57603,8;9;7
179.90079,8;9;7
177.55835,8;9;7
175.91284,8;9;7
175.1821,8;9;7
176.77892,8;9;7
178.1471,8;9;7
178.03107,8;9;7
177.27588,8;9;7
176.51793,8;9;7
175.51382,8;9;7
173.94173,8;9;7
172.249,8;9;7
170.81548,8;9;7
168.42722,8;9;7
165.32205,8;9;7
163.87602,8;9;7
159.88223,8;9;7
156.49683,8;9;7
152.55827,8;9;7
147.67126,8
143.20102,8
139.76218,8
139.70432,8
141.33847,8
140.78436,8
137.9987,8
134.41338,8
132.51163,8
131.72443,8
130.96631,8
132.60779,8
136.81879,8
140.63141,8
142.37009,8
140.51309,8
136.2602,8
132.18823,8
129.64828,8
128.03433,8
128.45695,8
129.75014,
130.23334,8
131.11456,8
133.07059,8
131.88266,8
128.75262,8
126.1115,8
123.566635,8
121.67314,8
119.79025,8
119.31314,8
122.66783,8
127.54571,8
131.62363,8
132.97589,8
132.42203,8
130.37878,8
126.63074,8
122.837524,8
119.85626,8
118.53929,8
124.54196,8;9
141.44739,8;9
155.63007,8;9
162.10059,8;9
163.96277,8;9
163.45712,8;9
161.74261,8;9
160.52872,8;9
162.12048,9;8
165.14584,9;8
168.26147,9;8
169.07758,9;8
166.07619,9;8
161.70584,9;8
159.68756,9;8
161.20934,9;8
161.69736,9;8
160.00482,9;8
159.21089,9;8
161.97644,9;8
165.31209,9;8
167.01744,9;8
166.6755,9;8
165.31143,9;8
162.69913,9;8
160.87457,9;8
161.11588,9;8
164.73239,9;8
168.1185,9;8
169.51746,9;8
170.00783,9;8
168.39093,9;8
164.88583,9;8
161.23615,9;8
158.94337,9;8
157.9832,9;8
158.16129,9;8
159.69843,9;8
160.21054,9;8
158.4897,9;8
155.54248,9;8
151.75693,9;8
147.14145,9;8
143.58951,9;8
140.8189,9;8
138.39575,9;8
135.92633,9;8
134.37648,9;8
133.32425,9;8
131.88364,9;8
129.96446,9;8
129.11823,9;8
129.91614,9;8
131.12894,9;8
132.31235,9;8
133.41777,9;8
131.9296,9;8
128.946,9;8
125.45,9;8
122.43803,9;8
121.82513,9;8
123.48173,9;8
124.69937,9;8
124.78071,9;8
125.700806,9;8
126.04985,9;8
125.823105,9;8
125.537704,9;8
124.31623,9;8
122.7401,9;8
121.833496,9;8
121.280716,9;8
123.66666,9;8
125.68222,9;8
125.98442,9;8
124.79835,9;8
121.80362,9;8
119.14426,9;8
118.83986,9;8
119.635796,9;8
117.4872,9;8
114.25236,9;8
113.40887,9;8
117.504745,9;8
123.688545,9;8
130.02199,9;8
137.24023,9;8
145.5984,9;8
151.88116,9;8
155.67136,9;8
155.98532,9;8
155.48412,9;8
156.66531,9;8
162.57004,9;8
168.53732,9;8
171.71124,9;8
171.78912,9;8
168.16495,9;8
163.35387,9;8
161.17896,9;8
161.21068,9;8
162.46176,9;8
167.96689,9;8
172.55191,9;8
174.58008,9;8
172.96945,9;8
169.7315,9;8
168.68527,9;8
169.77483,9;8
170.12607,9;8
169.27286,9;8
169.41568,9;8
170.99179,9;8
169.554,9;8
165.24951,9;8
160.59464,9;8
158.87143,9;8
159.67233,9;8
160.63136,9;8
161.60071,9;8
163.73047,9;8
165.0166,9;8
164.02393,9;8
162.02002,9;8
160.52176,9;8
159.3081,9;8
156.75179,9;8
153.18188,9;8
150.64409,9;8
149.84518,9;8
149.56586,9;8
150.85867,9;8
153.7037,9;8
156.41258,9;8
156.93076,9;8
153.77484,9;8
148.88536,9;8
145.3851,9;8
144.01038,9;8
143.16357,9;8
144.9619,9;8
149.6507,9;8
152.9885,9;8
153.82028,9;8
151.2349,9;8
146.319,9;8
143.42317,9;8
144.23404,9;8
145.62183,9;8
146.19226,9;8
148.47427,9;8
153.383,9;8
156.73726,9;8
154.74335,9;8
148.50458,9;8
141.67984,9;8
137.77724,9;8
137.44475,9;8
138.40802,9;8
139.73146,9;8
140.54575,9;8
139.71182,8;9
139.88043,8;9
141.68561,8;9
145.53424,8;9
148.68994,8;9
149.79427,8;9
148.6003,8;9
145.40567,8;9
142.27438,8;9
141.35188,8;9
145.11792,8;9
151.22601,8;9
154.91641,8;9
154.54523,8;9
151.19246,8;9
147.49799,8;9
145.57751,8;9
145.49858,8;9
145.48575,8;9
144.17947,8;9
140.8136,8;9
136.25089,8;9
137.35074,8;9
137.50787,8;9
135.6713,8;9
132.59486,8;9
129.12389,8;9
127.55119,8;9
130.36804,8;9
133.18347,8;9
133.88326,8;9
132.08636,8;9
129.19498,8;9
127.207565,8;9
127.095116,8;9
127.54338,8;9
126.733826,8;9
125.3706,8;9
124.04814,8;9
122.086716,8;9
121.37985,8;9
121.9402,8;9
120.65425,8;9
119.00799,8;9
117.55747,8;9
116.44263,8;9
115.6944,8;9
114.093765,8;9
113.491394,8;9
114.565216,8;9
116.64621,8;9
122.104294,8;9
126.98639,8;9
129.77869,8;9
129.82932,8;9
128.79669,8;9
127.36686,8;9
127.68663,8;9
130.03345,8;9
133.03323,8;9
134.171,8;9
133.74161,8;9
132.72444,8;9
131.73517,8;9
131.31494,8;9
131.92012,8;9
131.93765,8;9
133.1961,8;9
135.99341,8;9
137.32365,8
137.06567,8
134.45572,8
130.69223,8
126.32013,8
122.783356,8
118.67314,8
116.55768,8
116.518906,8
117.52251,8
119.75516,8;9
126.90647,8;9
141.91644,8;9
156.47781,8;9
164.74973,8;9
168.04428,8;9
168.49802,8;9
167.90457,8;9
167.17386,8;9
166.45457,8;9
165.10585,8;9
164.23627,8;9
165.1723,8;9
167.14763,8;9
168.30615,8;9
168.96857,8;9
168.83656,8;9
168.70485,8;9
167.51355,8;9
164.57578,8;9
160.81418,8;9
158.0918,8;9
158.8403,8;9
163.64655,8;9
165.78625,8;9
165.08841,8;9
164.03053,8;9
163.09029,8;9
162.8702,8;9
163.89597,8;9
164.67023,8;9
164.03186,8;9
162.95071,8;9
159.49045,8;9
155.34631,8;9
151.84506,8;9
148.59073,8;9
147.72165,8;9
148.70944,8;9
151.16699,8;9
152.68506,8;9
152.3799,8;9
150.41916,8;9
147.65,8;9
145.44293,8;9
142.36853,8;9
137.09488,8;9
132.43985,8;9
133.78986,8;9
137.95671,8;9
141.6586,8;9
143.36652,8;9
144.36542,8;9
143.48697,8;9
142.26465,8;9
141.27525,8;9
140.19421,8;9
139.21912,8;9
137.57892,8;9
135.22823,8;9
132.65875,8;9
129.70445,8;9
130.55534,8;9
133.02829,8;9
133.34706,8;9
132.1936,8;9
130.47488,8;9
127.98668,8;9
125.58215,8;9
123.8591,8;9
125.115,8;9
130.27966,8;9
134.80727,8;9
136.66528,8;9
135.83493,8;9
133.90092,8;9
131.06027,8;9
129.33173,8;9
129.26059,8;9
131.01526,9;8
135.1206,9;8
139.80042,9;8
143.75995,9;8
146.72049,9;8
148.94302,9;8
149.55716,9;8
148.64984,9;8
146.65758,9;8
144.12744,9;8
143.27731,9;8
143.40048,9;8
146.12701,9;8
149.7963,9;8
151.55661,9;8
149.95673,9;8
144.70605,9;8
138.82367,9;8
138.26843,9;8
141.65839,9;8
146.95325,9;8
150.05675,9;8
148.83661,9;8
141.78766,9;8
133.92146,9;8
132.54312,9;8
131.06226,9;8
128.07802,9;8
130.60045,9;8
140.90787,9;8
147.4385,9;8
150.36469,9;8
150.00421,9;8
146.90189,9;8
143.11327,9;8
141.08774,9;8
142.94911,9;8
147.55902,9;8
149.89084,9;8
148.34163,9;8
143.77844,9;8
140.96613,9;8
141.82877,9;8
142.04636,9;8
140.26073,9;8
137.66492,9;8
137.14407,9;8
138.15451,9;8
137.55649,9;8
134.99728,9;8
130.64987,9;8
126.97603,9;8
124.29401,9;8
122.15671,9;8
120.54938,9;8
118.9829,9;8
116.56352,9;8
114.34204,9;8
112.91023,9;8
110.97284,9;8
108.33632,9;8
107.63949,9;8
110.366005,9;8
116.10811,9;8
119.63934,9;8
121.43454,9;8
120.58226,9;8
117.75841,9;8
116.25185,9;8
117.18628,9;8
119.93877,9;8
121.14844,9;8
118.93942,9;8
115.41005,9;8
112.82185,9;8
110.62413,9;8
108.285645,9;8
106.51597,9;8
107.4743,9;8
107.34889,9;8;7
105.33374,9;8;7
108.038376,9;8;7
118.056946,9;8;7
130.33406,9;8;7
141.50934,9;8;7
152.97842,9;8;7
161.99356,9;8;7
168.30447,9;8;7
172.53677,9;8;7
174.08546,9;8;7
173.40276,9;8;7
171.98087,9;8;7
171.11182,9;8;7
171.67557,9;8;7
172.75725,9;8;7
174.11958,9;8;7
175.37955,9;8;7
175.76852,9;8;7
175.1644,9;8;7
173.6672,8;7
172.4549,8;7
170.8964,8;9;7
168.19058,8;9;7
165.18015,8;9;7
162.02765,8;9;7
160.27272,8;9;7
160.13193,8;9;7
160.6369,8;9;7
161.61302,8;9;7
161.98276,8;9;7
161.78314,8;9;7
160.72314,8;9;7
158.14394,8;7
154.4878,8;7
149.77621,8;7
145.31477,8;7
141.37659,8;7
138.20056,8;7
134.20842,7
130.09282,7
126.36584,7
123.4488,7
120.82331,7
118.11294,8;9;7
116.40901,8;9;7
123.18897,8;9;7
126.56067,8;9;7
129.60089,8;9;7
130.17209,8;9;7
132.6409,8;9;7
140.06268,8;9;7
146.55643,8;9;7
150.20587,8;7
151.27977,8;7
150.35988,8;7
149.14514,8;7
148.24332,8;7
148.91222,8;7
150.92029,8;7
150.74313,8;7
149.24428,8;7
146.84814,8;7
142.85623,8;9;7
139.00711,8;9;7
138.46675,8;9;7
140.4187,8;9;7
146.79355,8;9;7
152.29404,8;9;7
156.34946,8;9;7
158.77797,8;9;7
159.99916,8;9;7
159.2329,8;9;7
158.05005,8;9;7
157.47093,8;7
156.72571,8;7
156.9918,8;7
156.95654,8;7
155.88498,8;7
152.44595,8;7
147.89642,8;7
142.37895,8;7
137.34102,8;7
134.8548,8;7
133.43394,9;8;7
131.97034,9;8;7
131.231,9;8;7
132.19037,9;8;7
135.71622,9;8;7
140.58951,9;8;7
146.68372,9;8;7
153.64703,9;8;7
160.1437,9;8;7
162.54651,9;8;7
161.76788,9;8;7
161.25482,8;7
161.60916,8;7
161.55386,8;7
160.4513,8;7
159.51556,8;7
157.98022,8;7
155.75842,8;7
154.10422,8;7
152.63643,8;7
151.50128,8;7
150.8946,8;9;7
149.74855,8;9;7
148.36133,8;9;7
149.29657,8;9;7
150.4701,8;9;7
149.74493,8;9;7
149.3424,8;9;7
149.38646,8;9;7
148.55588,8;9;7
145.58348,8;9;7
142.77856,8;7
140.79364,8;7
140.71832,8;7
141.85428,8;7
143.14597,8;7
145.30646,8;7
146.60703,8;7
145.6922,8;7
142.04106,8;7
138.77478,8;9;7
136.39136,8;9;7
134.14969,8;9;7
133.08337,8;9;7
133.10736,8;9;7
134.60992,8;9;7
137.47537,8;9;7
142.29823,8;9;7
151.06563,8;9;7
157.22716,8;9;7
158.05429,8;7
155.95285,8;7
153.13132,8;7
152.39706,8;7
154.3847,8;7
155.03163,8;7
152.19482,8;7
147.96643,8;7
143.17444,8;7
139.63919,8;7
137.76822,8;7
136.30792,8;7
135.77628,8;7
136.74396,8;9;7
141.11324,8;9
145.2703,8;9
145.34848,8;9
142.26231,8;9
138.01901,8;9
136.45491,8;9
135.71295,8;9
134.35872,8;9
133.30959,8;9
134.94603,8
137.47644,8
139.13777,8
140.86453,8
140.11333,8
136.4696,8
132.61325,8
129.1817,8
126.87096,8
125.24527,8
124.25838,9;8;7
124.307884,9;8;7
127.02254,9;8;7
133.21753,9;8;7
142.09831,9;8;7
153.01894,9;8;7
162.94223,9;8;7
170.35442,9;8;7
174.49905,9;8;7
176.61581,9;8;7
177.98656,9;8;7
177.85901,9;8;7
176.61005,9;8;7
174.14432,9;8;7
170.25395,9;8;7
166.33421,9;8;7
163.84067,9;8;7
162.48929,9;8;7
161.98595,9;8;7
162.16815,9;8;7
162.88084,9;8;7
162.53932,8;9;7
162.03004,8;9;7
162.09491,8;9;7
161.73595,8;9;7
159.83139,8;9;7
157.04373,9;8;7
156.51584,9;8;7
162.6727,9;8;7
170.85358,9;8;7
177.73189,9;8;7
182.52061,9;8;7
184.17015,9;8;7
183.19055,9;8;7
179.961,9;8;7
174.10501,9;8;7
170.17741,9;8;7
170.49179,9;8;7
172.3274,8;7
172.17123,8;7
168.83398,8;9;7
164.00452,8;9;7
161.21625,8;9;7
160.20184,8;9;7
158.49359,8;9;7
156.54868,8;9;7
157.12207,8;9;7
164.04028,8;9;7
174.16501,8;9;7
182.54874,8;7
187.29567,8;7
189.32059,8;7
189.6387,8;7
188.24725,8;7
184.6213,8;7
178.85535,8;7
172.99599,8;9;7
167.80447,8;9;7
161.63661,8;9;7
156.89435,8;9;7
155.55554,8;9;7
156.08264,8;9;7
155.53183,8;9;7
152.82751,8;7
149.8812,8;7
150.00864,8;7
152.17145,8;7
158.64774,8;7
167.71143,8;7
174.39377,8;7
178.26761,8;7
180.7901,8;7
182.57178,8;7
183.20285,8;9;7
181.82426,8;9;7
177.94421,8;9;7
173.5267,8;9;7
169.35623,8;9;7
165.74664,8;9;7
162.61267,9;8;7
160.19266,9;8;7
157.34753,9;8;7
153.74384,9;8;7
151.49768,9;8;7
151.11388,8;7
152.11182,8;7
153.04034,8;7
154.18124,8;7
158.95761,8;7
165.52118,8;7
170.03755,8;7
172.5096,8;7
174.95209,8;7
176.91295,8;7
178.41586,8;7
178.81732,8;7
177.07689,8;9;7
174.30206,8;9;7
170.39969,8;9;7
165.51462,8;9;7
160.52939,8;9;7
157.71783,8;9;7
155.20349,8;9
151.04874,8;9
147.73825,8;9
146.469,8
146.4231,8
150.65195,8
158.50172,8
165.20538,8
170.07349,8
173.54382,8
174.27524,8
172.38312,8
170.05028,8
167.48451,8
164.82968,8
161.30408,8
156.91203,8
155.02484,8
154.12381,8
151.86185,8;9;7
148.85489,8;9;7
149.25629,8;9;7
152.78493,8;9;7
155.00659,8;9;7
154.48174,8;9;7
155.4597,8;9;7
162.93138,8;9;7
171.50171,9;8;7
178.46094,9;8;7
183.60843,9;8;7
186.25497,9;8;7
187.12662,8;7
187.49518,8;7
187.09293,8;7
185.62958,8;7
183.78342,8;7
181.58163,8;7
179.17926,8;7
176.85242,8;7
173.85672,8;7
169.7856,8;7
164.75215,8;7
161.63647,8;7
160.20255,8;7
158.20789,8;7
158.76924,8;7
165.59544,8;9;7
174.5372,8;9;7
183.30838,8;9;7
188.86746,8;9;7
190.80174,8;9;7
190.26512,8;9;7
189.09506,8;9;7
187.77751,8;9;7
186.18802,8;9;7
184.38208,8;9;7
181.14944,8;9;7
177.10281,8;7
174.19308,8;7
172.66818,8;7
171.49893,8;7
168.63345,8;7
163.77994,8;7
158.8668,8
157.1823,8
157.77846,8
160.82501,8
163.5419,8;9;7
165.48532,8;9;7
167.94458,8;9;7
170.8046,8;9;7
172.96954,8;9;7
174.07187,8;9;7
175.043,8;9;7
174.24078,8;9;7
173.14342,8;9;7
172.13269,8;9;7
171.11336,8;9;7
170.66272,8;9;7
170.98505,8;9;7
172.14429,8;9;7
173.625,8;9;7
175.42896,8;9;7
176.67474,8;9;7
177.05966,8;9;7
176.20541,8;9;7
174.52667,8;9;7
173.55553,8;9;7
173.06805,8;9;7
172.21945,8;9;7
170.77795,8;9;7
168.51562,8;9;7
166.92984,8;9;7
165.91716,8;9;7
164.39424,8;9;7
163.34381,8;9;7
162.98285,8;9;7
162.29553,8;9;7
160.99722,8;9;7
159.30692,8;9;7
157.80588,8;9;7
156.34741,8;9;7
154.3125,8;9;7
151.70306,8;9;7
149.07037,8;9;7
146.52213,8;9;7
143.7191,8;9;7
141.47728,8;9;7
140.02606,7
139.56766,7
139.60632,7
139.30824,7
137.79105,7
135.90723,7
135.02507,8;7
137.22238,8;7
142.03668,8;7
145.86685,8;7
148.07135,8;7
148.46257,8;7
146.64133,8;7
142.48578,8;7
138.59857,8;7
136.8522,8;7
136.54645,8;7
136.43985,8;7
135.67981,8;7
134.35959,8;7
133.00124,8;7
132.91888,8;7
133.12839,8;7
133.31836,8;7
134.62265,8;7
137.56415,8;7
143.58807,8;7
148.23012,8;7
149.60507,8;7
147.75478,8;7
145.45325,8;7
144.2168,8;7
144.6447,8;7
145.55597,8;7
145.99852,8;7
145.37389,8;7
143.77992,8;7
143.12607,8;7
143.10474,8;7
143.45538,8;7
144.85312,8;7
147.51196,8;7
149.68723,8;7
151.33841,8;7
152.66135,8;7
153.5914,8;7
152.81535,8;7
148.91013,8;7
144.23636,8;7
142.9214,8;7
143.69246,8;7
147.04716,8;7
150.35376,8;7
151.89629,8;7
152.60616,8;7
152.21848,8;7
150.79173,8;7
148.55807,8;7
146.34222,8;7
144.26346,8;7
143.26727,8;7
144.5997,8;7
147.02838,8;7
148.25447,8;7
147.50484,8;7
145.52696,8;7
143.1135,8;7
141.31824,8;7
140.59933,8;7
140.50116,8;7
140.67734,8;7
141.08806,8;7
140.80873,8;7
139.60146,8;7
139.55865,8;7
141.50146,8;7
143.02063,8;7
143.25117,8;7
142.45642,8;7
141.44946,8;7
140.46494,8;7
138.96228,8;7
138.51463,8;7
138.0686,8;7
136.70923,8;7
135.3212,8;7
134.68929,8;7
134.39407,8;7
132.84846,8;7
130.04807,8;7
127.66298,8;7
127.11936,8;7
127.91925,8;7
128.97333,8;7
131.43417,8;7
134.08627,8;7
135.88458,8;7
136.33597,8;7
135.98392,8;7
135.48172,8;7
135.5079,8;7
135.7066,8;7
135.66876,8;7
135.02173,8;7
133.10033,8;7
131.38965,8;7
129.85608,8;7
128.14172,8;7
126.83494,8;7
126.754326,8;7
127.67237,8;7
128.82207,8;7
128.8287,8;7
129.16376,8;7
132.02707,8;7
135.24097,8;7
136.95169,8;7
137.34515,8;7
136.96843,8;7
136.43686,8;7
136.43806,8;7
136.17001,8;7
135.0453,8;7
133.8099,8;7
133.44254,8;7
134.84875,8;7
136.06071,8;7
137.939,8;7
140.1625,
139.2025,
135.29622,
130.27264,
127.76443,
135.20645,
145.34177,
151.77744,8;7
153.41046,8;7
153.02678,8;7
152.3403,8;7
150.92413,8;7
148.5054,8;7
146.1069,8;7
143.2608,8;7
140.51395,8;7
138.74223,8;7
137.55035,8;7
136.7262,8;7
137.40602,8;7
139.48827,8;7
141.76288,8;7
142.43484,8;7
141.96135,8;7
140.53914,8;7
